,title,authors,doi,abstract,citations,pubdate,pubtype,proceedings,ccs
2499,"Shall we mix synthetic speech and human speech?: impact on users' performance, perception, and attitude","['Li Gong', 'Jennifer Lai']",https://doi.org/10.1145/365024.365090,"Because it is impractical to record human voice for ever-changing dynamic content such as email messages and news, many commercial speech applications use human speech for fixed prompts and synthetic speech (TTS) for the dynamic content. However, this mixing approach may not be optimal from a consistency perspective. A 2-condition between-group experiment (N = 24) was conducted to compare two versions of a virtual-assistant interface (mixing human voice and TTS vs. TTS-only). Users interacted with the virtual assistant to manage some email and calendar tasks. Their task performance, self-perception of task performance, and attitudinal responses were measured. Users interacting with the TTS-only interface performed the task significantly better, while users interacting with the mixed-voices interface thought they did better and had more positive attitudinal responses. Explanations and design implications are suggested.",19,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Speech recognition', 'Hardware', 'Communication hardware, interfaces and storage', 'Sound-based input / output', 'Human-centered computing', 'Human computer interaction (HCI)', 'HCI design and evaluation methods', 'Interaction devices', 'Sound-based input / output', 'Information systems', 'World Wide Web', 'Web applications', 'Internet communications tools']"
2500,"Effects of spatial audio on memory, comprehension, and preference during desktop conferences",['Jessica J. Baldis'],https://doi.org/10.1145/365024.365092,"An experiment was conducted to determine the effect of spatial audio on memory, focal assurance, perceived comprehension and listener preferences during desktop conferences. Nineteen participants listened to six, pre-recorded, desktop conferences. Each conference was presented using either non-spatial audio, co-located spatial audio, or scaled spatial audio, and during half of the conferences, static visual representations of the conferees were present. In the co-located condition, each conferees voice originated from directly above their image on the screen, and in the scaled spatial audio condition, the spatial separation between conferee voices was increased beyond the visual separation. Results showed that spatial audio improved all measures, increasing memory, focal assurance, and perceived comprehension. In addition, participants preferred spatial audio to non-spatial audio. No strong differences were found in the visual conditions, or between the co-located spatial condition and the scaled spatial conditions.",38,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Applied computing', 'Arts and humanities', 'Sound and music computing', 'Hardware', 'Communication hardware, interfaces and storage', 'Signal processing systems', 'Human-centered computing', 'Human computer interaction (HCI)', 'Interaction paradigms', 'Natural language interfaces', 'Information systems', 'Information retrieval', 'Specialized information retrieval', 'Multimedia and multimodal retrieval', 'Music retrieval', 'Speech / audio search', 'World Wide Web', 'Web applications', 'Internet communications tools', 'Web conferencing']"
2501,Quiet calls: talking silently on mobile phones,"['Les Nelson', 'Sara Bly', 'Tomas Sokoler']",https://doi.org/10.1145/365024.365094,"Quiet Calls is a technology allowing mobile telephone users to respond to telephone conversations without talking aloud. QC-Hold, a Quiet Calls prototype, combines three buttons for responding to calls with a PDA/mobile phone unit to silently send pre-recorded audio directly into the phone. This permits a mixed-mode communication where callers in public settings use a quiet means of communication, and other callers experience a voice telephone call. An evaluation of QC-Hold shows that it is easily used and suggests ways in which Quiet Calls offers a new form of communication, extending the choices offered by synchronous phone calling and asynchronous voicemail.",40,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Applied computing', 'Arts and humanities', 'Sound and music computing', 'Computers in other domains', 'Personal computers and PC applications', 'Human-centered computing', 'Human computer interaction (HCI)', 'Information systems', 'Information retrieval', 'Specialized information retrieval', 'Multimedia and multimodal retrieval', 'Music retrieval', 'World Wide Web', 'Web applications', 'Internet communications tools']"
2502,The audio notebook: paper and pen interaction with structured speech,"['Lisa Stifelman', 'Barry Arons', 'Chris Schmandt']",https://doi.org/10.1145/365024.365096,"This paper addresses the problem that a listener experiences when attempting to capture information presented during a lecture, meeting, or interview. Listeners must divide their attention between the talker and their notetaking activity. We propose a new device-the Audio Notebook-for taking notes and interacting with a speech recording. The Audio Notebook is a combination of a digital audio recorder and paper notebook, all in one device. Audio recordings are structured using two techniques: user structuring based on notetaking activity, and acoustic structuring based on a talker's changes in pitch, pausing, and energy. A field study showed that the interaction techniques enabled a range of usage styles, from detailed review to high speed skimming. The study motivated the addition of  phrase detection and topic suggestions to improve access to the audio recordings. Through these audio interaction techniques, the Audio Notebook defines a new approach for navigation in the audio domain.",83,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Applied computing', 'Arts and humanities', 'Sound and music computing', 'Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Speech recognition', 'Computer graphics', 'Graphics systems and interfaces', 'Hardware', 'Communication hardware, interfaces and storage', 'Sound-based input / output', 'Human-centered computing', 'Human computer interaction (HCI)', 'HCI design and evaluation methods', 'Interaction devices', 'Graphics input devices', 'Sound-based input / output', 'Information systems', 'Information retrieval', 'Specialized information retrieval', 'Multimedia and multimodal retrieval', 'Music retrieval']"
2503,Does organisation by similarity assist image browsing?,"['Kerry Rodden', 'Wojciech Basalaj', 'David Sinclair', 'Kenneth Wood']",https://doi.org/10.1145/365024.365097,"In current systems for browsing image collections, users are presented with sets of thumbnail images arranged in some default order on the screen. We are investigating whether it benefits users to have sets of thumbnails arranged according to their mutual similarity, so images that are alike are placed together. There are, of course, many possible definitions of “similarity”: so far we have explored measurements based on low-level visual features, and on the textual captions assigned to the images. Here we describe two experiments, both involving designers as the participants, examining whether similarity-based arrangements of the candidate images are helpful for a picture selection task. Firstly, the two types of similarity-based arrangement were informally compared.  Then, an  arrangement based on visual similarity was more formally compared with a control of a random arrangement. We believe this work should be of interest to anyone designing a system that involves presenting sets of images to users.",143,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Computing methodologies', 'Computer graphics', 'Graphics systems and interfaces', 'Human-centered computing', 'Human computer interaction (HCI)', 'HCI design and evaluation methods', 'Interaction devices', 'Graphics input devices', 'Interaction paradigms', 'Information systems', 'Information retrieval', 'Retrieval models and ranking', 'Information systems applications', 'Multimedia information systems', 'Multimedia databases']"
2504,Using thumbnails to search the Web,"['Allison Woodruff', 'Andrew Faulring', 'Ruth Rosenholtz', 'Julie Morrsion', 'Peter Pirolli']",https://doi.org/10.1145/365024.365098,"We introduce a technique for creating novel, textually-enhanced thumbnails of Web pages. These thumbnails combine the advantages of image thumbnails and text summaries to provide consistent performance on a variety of tasks. We conducted a study in which participants used three different types of summaries (enhanced thumbnails, plain thumbnails, and text summaries) to search Web pages to find several different types of information. Participants took an average of 67, 86, and 95 seconds to find the answer with enhanced thumbnails, plain thumbnails, and text summaries, respectively. We found a strong effect of question category. For some questions, text outperformed plain thumbnails, while for other questions, plain thumbnails outperformed text. Enhanced thumbnails (which combine the features of text summaries and plain thumbnails) were more consistent than either text summaries or plain thumbnails, having for all categories the best performance or performance that was statistically indistinguishable from the best.",98,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Human-centered computing', 'Human computer interaction (HCI)', 'Interaction paradigms', 'Web-based interaction', 'Information systems', 'Information retrieval', 'Document representation', 'Information retrieval query processing', 'World Wide Web', 'Web applications', 'Web services']"
2505,On the road and on the Web?: comprehension of synthetic and human speech while driving,"['Jennifer Lai', 'Karen Cheng', 'Paul Green', 'Omer Tsimhoni']",https://doi.org/10.1145/365024.365100,"In this study 24 participants drove a simulator while listening to three types of messages in both synthesized speech and recorded human speech. The messages consisted of short navigation messages, medium length (approximately 100 words) email messages, and longer news stories (approximately 200 words). After each message the participant was presented with a series of multiple choice questions to measure comprehension of the message. Driving performance was recorded. Findings show that for the low driving workload conditions in the study, (cruise control, predictable two-lane road with no intersections, invariant lead car) driving performance was not affected by listening to messages. This was true for both the synthesized speech and natural speech. Comprehension of messages in synthetic speech was significantly lower than for recorded human speech for all message types.",18,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Speech recognition', 'Modeling and simulation', 'Model development and analysis', 'Model verification and validation', 'Simulation evaluation', 'Hardware', 'Communication hardware, interfaces and storage', 'Sound-based input / output', 'Human-centered computing', 'Human computer interaction (HCI)', 'Interaction devices', 'Sound-based input / output', 'Interaction paradigms', 'Web-based interaction', 'Information systems', 'World Wide Web', 'Web applications', 'Web services']"
2506,Accordion summarization for end-game browsing on PDAs and cellular phones,"['Orkut Buyukkokten', 'Hector Garcia-Molina', 'Andreas Paepcke']",https://doi.org/10.1145/365024.365102,"We demonstrate a new browsing technique for devices with small displays such as PDAs or cellular phones. We concentrate on end-game browsing, where the user is close to or on the target page. We make browsing more efficient and easier by Accordion Summarization. In this technique the Web page is first represented as a short summary. The user can then drill down to discover relevant parts of the page. If desired, keywords can be highlighted and exposed automatically. We discuss our techniques, architecture, interface facilities, and the result of user evaluations. We measured a 57% improvement in browsing speed and 75% reduction in input effort.",77,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Applied computing', 'Computers in other domains', 'Personal computers and PC applications', 'Document management and text processing', 'Document preparation', 'Human-centered computing', 'Human computer interaction (HCI)', 'HCI design and evaluation methods', 'Interaction paradigms', 'Web-based interaction', 'Information systems', 'World Wide Web', 'Web applications', 'Web services']"
2507,ConNexus to awarenex: extending awareness to mobile users,"['John C. Tang', 'Nicole Yankelovich', 'James Begole', 'Max Van Kleek', 'Francis Li', 'Janak Bhalodia']",https://doi.org/10.1145/365024.365105,"We explored the use of awareness information to facilitate communication by developing a series of prototypes. The ConNexus prototype integrates awareness information, instant messaging, and other communication channels in an interface that runs on a desktop computer. The Awarenex prototype extends that functionality to wireless handheld devices, such as a Palm. A speech interface also enables callers to make use of the awareness information over the telephone. While the prototypes offer similar functionality, the interfaces reflect the different design affordances and use context of each platform. We discuss the design implications of providing awareness information on devices with varying interface and network characteristics.",157,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Applied computing', 'Computers in other domains', 'Personal computers and PC applications', 'Human-centered computing', 'Accessibility', 'Collaborative and social computing', 'Collaborative and social computing theory, concepts and paradigms', 'Computer supported cooperative work', 'Human computer interaction (HCI)', 'Empirical studies in HCI', 'HCI design and evaluation methods', 'Information systems', 'World Wide Web', 'Web applications', 'Internet communications tools', 'Social and professional topics', 'Professional topics', 'Computing and business', 'Computer supported cooperative work']"
2508,Beyond command knowledge: identifying and teaching strategic knowledge for using complex computer applications,"['Suresh K. Bhavnani', 'Frederick Reif', 'Bonnie E. John']",https://doi.org/10.1145/365024.365107,"Despite experience, many users do not make efficient use of complex computer applications. We argue that this is caused by a lack of strategic knowledge that is difficult to acquire just by knowing how to use commands. To address this problem, we present efficient and general strategies for using computer applications, and identify the components of strategic knowledge required to use them. We propose a framework for teaching strategic knowledge, and show how we implemented it in a course for freshman students. In a controlled study, we compared our approach to the traditional approach of just teaching commands. The results show that efficient and general strategies can in fact be taught to students of diverse backgrounds in a limited time without harming command knowledge. The experiment also pinpointed those strategies that can be automatically learned just from learning commands, and those that require more practice than we provided. These results are important to universities and companies that wish to foster more efficient use of complex computer applications.",16,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Human-centered computing', 'Human computer interaction (HCI)', 'Social and professional topics', 'Professional topics', 'Computing education', 'Model curricula']"
2509,Teachers as simulation programmers: minimalist learning and reuse,"['Mary Beth Rosson', 'Cheryl D. Seals']",https://doi.org/10.1145/365024.365109,"Five public school teachers were observed during two self-study sessions where they learned to use Visual AgenTalk (VAT). The first session emphasized the basic visual programming skills, while the second introduced ways to reuse existing simulations. Two versions of the reuse tutorial were developed, one offering a concrete example world for reuse, and the second an abstract world. During their learning and reuse sessions, the teachers thought out loud as they worked, enabling a detailed analysis of their goals, reactions, problems, and successes. After each session, the teachers also completed user reaction questionnaires. Although all teachers succeeded in learning the basics of VAT, they varied considerably in their reuse of the example simulations. It appears that the simplified components of the abstract world supported reuse to a greater degree than those of the concrete example world.",13,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Applied computing', 'Document management and text processing', 'Document capture', 'Graphics recognition and interpretation', 'Education', 'Computing methodologies', 'Computer graphics', 'Modeling and simulation', 'Human-centered computing', 'Human computer interaction (HCI)', 'Social and professional topics', 'Professional topics', 'Computing education', 'Model curricula', 'Management of computing and information systems', 'Project and people management', 'Computer and information systems training', 'Software and its engineering', 'Software notations and tools', 'Context specific languages', 'Visual languages']"
2510,"Locus of feedback control in computer-based tutoring: impact on learning rate, achievement and attitudes","['Albert T. Corbett', 'John R. Anderson']",https://doi.org/10.1145/365024.365111,"The advent of second-generation intelligent computer tutors raises an important instructional design question: when should tutorial advice be presented in problem solving? This paper examines four feedback conditions in the ACT Programming Tutor. Three versions offer the student different levels of control over error feedback and correction: (a) immediate feedback and immediate error correction; (b) immediate error flagging and student control of error correction; (c) feedback on demand and student control of error correction. A fourth, No-tutor condition offers no stepby-step problem solving support. The immediate feedback group with greatest tutor control of problem solving yielded the most efficient learning. These students completed the tutor problems fastest, and the three tutor-supported groups performed equivalently on tests. Questionnaires revealed little student preference among the four conditions. These results suggest that students will need explicit guidance to benefit from learning opportunities that arise when they have greater control over tutorial assistance.",96,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Applied computing', 'Education', 'Human-centered computing', 'Human computer interaction (HCI)']"
2511,Sensetable: a wireless object tracking platform for tangible user interfaces,"['James Patten', 'Hiroshi Ishii', 'Jim Hines', 'Gian Pangaro']",https://doi.org/10.1145/365024.365112,"In this paper we present a system that electromagnetically tracks the positions and orientations of multiple wireless objects on a tabletop display surface. The system offers two types of improvements over existing tracking approaches such as computer vision. First, the system tracks objects quickly and accurately without susceptibility to occlusion or changes in lighting conditions. Second, the tracked objects have state that can be modified by attaching physical dials and modifiers. The system can detect these changes in real-time.We present several new interaction techniques developed in the context of this system. Finally, we present two applications of the system: chemistry and system dynamics simulation.",159,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Computing methodologies', 'Computer graphics', 'Graphics systems and interfaces', 'Virtual reality', 'Human-centered computing', 'Human computer interaction (HCI)', 'Interaction devices', 'Graphics input devices', 'Interaction paradigms', 'Mixed / augmented reality', 'Virtual reality']"
2512,Surface drawing: creating organic 3D shapes with the hand and tangible tools,"['Steven Schkolne', 'Michael Pruett', 'Peter Schröder']",https://doi.org/10.1145/365024.365114,"Surface Drawing is a system for creating organic 3D shapes in a manner which supports the needs and interests of artists. This medium facilitates the early stages of creative design which many 3D modeling programs neglect. Much like traditional media such as line drawing and painting, Surface Drawing lets users construct shapes through repeated marking. In our case, the hand is used to mark 3D space in a semi-immersive virtual environment. The interface is completed with tangible tools to edit and manipulate models. We introduce the use of tongs to move and scale 3D shapes and demonstrate a magnet tool which is comfortably held without restricting hand motion. We evaluated our system through collaboration with artists and designers, exhibition before hundreds of users, our own extensive exploration of the medium, and an informal user study. Response was especially positive from users with an artistic background.",149,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Applied computing', 'Arts and humanities', 'Fine arts', 'Performing arts', 'Document management and text processing', 'Document capture', 'Graphics recognition and interpretation', 'Physical sciences and engineering', 'Engineering', 'Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Image and video acquisition', '3D imaging', 'Computer graphics', 'Animation', 'Graphics systems and interfaces', 'Shape modeling', 'Parametric curve and surface models', 'Volumetric models', 'Human-centered computing', 'Human computer interaction (HCI)', 'Interaction devices', 'Graphics input devices', 'Interaction paradigms']"
2513,DataTiles: a modular platform for mixed physical and graphical interactions,"['Jun Rekimoto', 'Brygg Ullmer', 'Haruo Oba']",https://doi.org/10.1145/365024.365115,"The DataTiles system integrates the benefits of two major interaction paradigms: graphical and physical user interfaces.  Tagged transparent tiles are used as modular construction units.  These tiles are augmented by dynamic graphical information when they are placed on a sensor-enhanced flat panel display.  They can be used independently or can be combined into more complex configurations, similar to the way language can express complex concepts through a sequence of simple words. In this paper, we discuss our design principles for mixing physical and graphical interface techniques, and describe the system architecture and example applications of the DataTiles system.",136,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Computing methodologies', 'Computer graphics', 'Graphics systems and interfaces', 'Human-centered computing', 'Human computer interaction (HCI)', 'Interaction devices', 'Graphics input devices', 'Interaction paradigms', 'Graphical user interfaces']"
2514,Optimizing search by showing results in context,"['Susan Dumais', 'Edward Cutrell', 'Hao Chen']",https://doi.org/10.1145/365024.365116,"We developed and evaluated seven interfaces for integrating semantic category information with Web search results. List interfaces were based on the familiar ranked-listing of search results, sometimes augmented with a category name for each result. Category interfaces also showed page titles and/or category names, but re-organized the search results so that items in the same category were grouped together visually. Our user studies show that all Category interfaces were more effective than List interfaces even when lists were augmented with category names for each result. The best category performance was obtained when both category names and individual page titles were presented. Either alone is better than a list presentation, but both together provide the most effective means for allowing users to quickly examining search results. These results provide a better understanding of the perceptual and cognitive factors underlying the advantage of category groupings and provide some practical guidance to Web search interface designers.",114,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Human-centered computing', 'Human computer interaction (HCI)', 'Interaction paradigms', 'Web-based interaction', 'Information systems', 'Information retrieval', 'Document representation', 'Information retrieval query processing', 'World Wide Web', 'Web applications', 'Web services']"
2515,Robust annotation positioning in digital documents,"['A. J. Bernheim Brush', 'David Bargeron', 'Anoop Gupta', 'J. J. Cadiz']",https://doi.org/10.1145/365024.365117,"Increasingly, documents exist primarily in digital form. System designers have recently focused on making it easier to read digital documents, with annotation as an important new feature. But supporting annotation well is difficult because digital documents are frequently modified, making it challenging to correctly reposition annotations in modified versions. Few systems have addressed this issue, and even fewer have approached the problem from the users' point of view. This paper reports the results of two studies examining user expectations for robust annotation positioning in modified documents. We explore how users react to lost annotations, the relationship between types of document modifications and user expectations, and whether users pay attention to text surrounding their  annotations. Our results could contribute substantially to effective digital document annotation systems.",47,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Applied computing', 'Computers in other domains', 'Digital libraries and archives', 'Document management and text processing', 'Document capture', 'Human-centered computing', 'Human computer interaction (HCI)', 'Information systems', 'Information systems applications', 'Digital libraries and archives']"
2516,"Reading of electronic documents: the usability of linear, fisheye, and overview+detail interfaces","['Kasper Hornbæk', 'Erik Frøkjær']",https://doi.org/10.1145/365024.365118,"Reading of electronic documents is becoming increasingly important as more information is disseminated electronically. We present an experiment that compares the usability of a linear, a fisheye, and an overview+detail interface for electronic documents. Using these interfaces, 20 subjects wrote essays and answered questions about scientific documents. Essays written using the overview+detail interface received higher grades, while subjects using the fisheye interface read documents faster. However, subjects used more time to answer questions with the overview+detail interface. All but one subject preferred the overview+detail interface. The most common interface in practical use, the linear interface, is found to be inferior to the fisheye and overview+detail interfaces regarding most aspects of usability. We recommend using overview+detail interfaces for electronic documents, while fisheye interfaces mainly should be considered for time-critical tasks.",66,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Applied computing', 'Computers in other domains', 'Digital libraries and archives', 'Document management and text processing', 'Document capture', 'Computer systems organization', 'Embedded and cyber-physical systems', 'Robotics', 'Computing methodologies', 'Artificial intelligence', 'Control methods', 'Robotic planning', 'Planning and scheduling', 'Robotic planning', 'Human-centered computing', 'Human computer interaction (HCI)', 'Information systems', 'Information systems applications', 'Digital libraries and archives']"
2517,Eye gaze patterns in conversations: there is more to conversational agents than meets the eyes,"['Roel Vertegaal', 'Robert Slagter', 'Gerrit van der Veer', 'Anton Nijholt']",https://doi.org/10.1145/365024.365119,"In multi-agent, multi-user environments, users as well as agents should have a means of establishing who is talking to whom. In this paper, we present an experiment aimed at evaluating whether gaze directional cues of users could be used for this purpose. Using an eye tracker, we measured subject gaze at the faces of conversational partners during four-person conversations. Results indicate that when someone is listening or speaking to individuals, there is indeed a high probability that the person looked at is the person listened (p=88%) or spoken to (p=77%). We conclude that gaze is an excellent predictor of conversational attention in multiparty conversations. As such, it may form a reliable source of input for conversational systems that need to establish whom the user is speaking or listening to. We implemented our findings in FRED, a multi-agent conversational system that uses eye input to gauge which agent the user is listening or speaking to.",218,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Computing methodologies', 'Artificial intelligence', 'Distributed artificial intelligence', 'Multi-agent systems', 'Human-centered computing', 'Human computer interaction (HCI)', 'Information systems', 'World Wide Web', 'Web applications', 'Internet communications tools']"
2518,The impact of eye gaze on communication using humanoid avatars,"['Maia Garau', 'Mel Slater', 'Simon Bee', 'Martina Angela Sasse']",https://doi.org/10.1145/365024.365121,"In this paper we describe an experiment designed to investigate the importance of eye gaze in humanoid avatar's representing people engaged in conversation. We compare responses to dyadic conversations in four mediated conditions: video, audio-only, and two avatar conditions. The avatar conditions differed only in their treatment of eye gaze. In the random-gaze condition the avatars head and eye animations were unrelated to conversational flow. In the informed-gaze condition, they were related to turn-taking during the conversation. The head animations were tracked and the eye animations were inferred from the audio stream. Our comparative analysis of 100 post-experiment questionnaires showed that the random-gaze avatar did not improve on audio-only communication. The informed-gaze  avatar significantly outperformed the random-gaze model and also outperformed audio-only on several response measures. We conclude that an avatar whose gaze behaviour is related to the conversation provides a marked improvement on an avatar that merely exhibits liveliness.",138,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Computing methodologies', 'Computer graphics', 'Graphics systems and interfaces', 'Virtual reality', 'Human-centered computing', 'Collaborative and social computing', 'Human computer interaction (HCI)', 'HCI design and evaluation methods', 'Interaction paradigms', 'Mixed / augmented reality', 'Virtual reality', 'Information systems', 'World Wide Web', 'Web applications', 'Internet communications tools']"
2519,The dynamics of mass online marketplaces: a case study of an online auction,['Jungpil Hahn'],https://doi.org/10.1145/365024.365124,"The Internet has dramatically changed how people sell and buy goods. In recent years we have seen the emergence of electronic marketplaces that leverage information technology to create more efficient markets such as online auctions to bring together buyers and sellers with greater effectiveness at a massive scale. Despite the growing interest and importance of such marketplaces, our understanding of how the design of the marketplace affects buyer and seller behavior at the individual level and the market effectiveness at the aggregate level is still quite limited. This paper presents a detailed case study of a currently operational massive scale online auction marketplace. The main focus is to gain initial insights into the effects of the design of the marketplace. The results of the study point to several important considerations and implications not only for the design of online marketplaces but also for the design of large-scale websites where effective locating of information is key to user success.",11,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Applied computing', 'Electronic commerce', 'Human-centered computing', 'Human computer interaction (HCI)']"
2520,Casablanca: designing social communication devices for the home,"['Debby Hindus', 'Scott D. Mainwaring', 'Nicole Leduc', 'Anna Elizabeth Hagström', 'Oliver Bayley']",https://doi.org/10.1145/365024.383749,"The Casablanca project explored how media space concepts could be incorporated into households and family life. This effort included prototypes built for the researchers' own home use, field studies of households, and consumer testing of design concepts. A number of previously unreported consumer preferences and concerns were uncovered and incorporated into several original prototypes, most notably ScanBoard and the Intentional Presence Lamp. Casablanca also resulted in conclusions about designing household social communication devices.",148,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,['Social and professional topics']
2521,Digital family portraits: supporting peace of mind for extended family members,"['Elizabeth D. Mynatt', 'Jim Rowan', 'Sarah Craighill', 'Annie Jacobs']",https://doi.org/10.1145/365024.365126,"A growing social problem in the U.S., and elsewhere, is supporting older adults who want to continue living independently, as opposed to moving to an institutional care setting. One key part of this complex problem is providing awareness of senior adults day-to-day activities, promoting peace of mind for extended family members. In this paper, we introduce the concept of a digital family portrait that provides qualitative visualizations of a family members daily life. Leveraging a familiar household object, the picture frame, our design populates the frame with iconic imagery summarizing 28 days. In a final implementation, the digital family portrait would gather information from sensors in the home.",329,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Applied computing', 'Document management and text processing', 'Document capture', 'Graphics recognition and interpretation', 'Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision tasks', 'Computer graphics', 'Human-centered computing', 'Human computer interaction (HCI)', 'Information systems', 'World Wide Web', 'Web applications', 'Internet communications tools', 'Social and professional topics', 'Professional topics', 'Computing profession', 'Assistive technologies', 'User characteristics', 'People with disabilities']"
2522,Social navigation of food recipes,"['Martin Svensson', 'Kristina Höök', 'Jarmo Laaksolahti', 'Annika Waern']",https://doi.org/10.1145/365024.365130,"The term Social Navigation captures every-day behaviour used to find information, people, and places - namely through watching, following, and talking to people. We discuss how to design information spaces to allow for social navigation. We applied our ideas in a recipe recommendation system. In a follow-up user study, subjects state that social navigation adds value to the service: it provides for social affordance, and it helps turning a space into a social place. The study also reveals some unresolved design issues, such as the snowball effect where more and more users follow each other down the wrong path, and privacy issues.",46,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Applied computing', 'Electronic commerce', 'Human-centered computing', 'Human computer interaction (HCI)', 'Interaction paradigms', 'Web-based interaction', 'Information systems', 'World Wide Web', 'Web applications', 'Web services', 'Security and privacy', 'Human and societal aspects of security and privacy', 'Social and professional topics', 'Computing / technology policy', 'Privacy policies']"
2523,Chinese input with keyboard and eye-tracking: an anatomical study,"['Jingtao Wang', 'Shumin Zhai', 'Hui Su']",https://doi.org/10.1145/365024.365298,"Chinese input presents unique challenges to the field of human computer interaction. This study provides an anatomical analysis of today's standard Chinese input process, which is based on pinyin, a phonetic spelling system in Roman characters. Through a combination of human performance modeling and experimentation, our study decomposed the Chinese input process into sub-tasks and found that choice reaction time and numeric keying, two component resulted from the large number of homophones in Chinese, were the major usability bottlenecks. Choice reaction alone took 36% of the total input time in our experiment. Numeric keying for multiple candidates selection tends to take the user's attention away from the computer visual screen. We designed and implemented the EASE (Eye Assisted  Selection and Entry) system to help maintaining  complete touch-typing experience without diverting visual (spacebar) and implicit eye-tracking to replace the numeric keystrokes. Our experiment showed that such a system could indeed work, even with today's imperfecteye-tracking technology.",32,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Applied computing', 'Document management and text processing', 'Computing methodologies', 'Computer graphics', 'Graphics systems and interfaces', 'Human-centered computing', 'Accessibility', 'Human computer interaction (HCI)', 'Empirical studies in HCI', 'HCI design and evaluation methods', 'Interaction devices', 'Graphics input devices', 'Touch screens', 'Interaction paradigms', 'Natural language interfaces']"
2524,Model for unistroke writing time,['Poika Isokoski'],https://doi.org/10.1145/365024.365299,"Unistrokes are a viable form of text input in pen-based user interfaces. However, they are a very heterogeneous group of gestures the only common feature being that all are drawn with a single stroke. Several unistroke alphabets have been proposed including the original Unistrokes, Graffiti, Allegro, T-Cube and MDITIM. Comparing these methods usually requires a lengthy study with many writers and even then the results are biased by the earlier handwriting experience that the writers have. Therefore, a simple descriptive model for predicting the writing time for an expert user on any given unistroke alphabet thus enabling sounder argumentation on the properties of different writing methods.",33,March 2001  ,Article ,CHI '01: Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,"['Computing methodologies', 'Computer graphics', 'Modeling and simulation', 'Model development and analysis', 'Model verification and validation', 'Simulation evaluation', 'Human-centered computing', 'Accessibility', 'Human computer interaction (HCI)', 'Empirical studies in HCI', 'Interaction devices', 'Touch screens']"
